SequenceName	ClusterNumber
fragment9326	90
fragment18826	90
fragment18417	90
fragment37905	91
fragment4930	91
fragment4927	91
fragment4905	91
fragment4902	91
fragment4599	91
fragment5176	91
fragment2604	91
fragment5089	91
fragment4947	91
fragment5121	91
fragment4907	91
fragment6316	91
fragment4936	91
fragment5245	91
fragment4937	91
fragment5098	91
fragment4901	91
fragment5240	91
fragment4810	91
fragment4906	91
fragment4939	91
fragment9563	91
fragment6428	91
fragment4653	91
fragment4910	91
fragment5241	91
fragment5122	91
fragment4652	91
fragment5243	91
fragment4926	91
fragment4923	91
fragment5244	91
fragment5242	91
fragment4921	91
fragment4920	91
fragment5179	91
fragment4925	91
fragment5061	91
fragment4933	91
fragment4918	91
fragment4885	91
fragment4886	91
fragment5177	91
fragment4958	91
fragment37897	91
fragment5091	91
fragment4919	91
fragment5192	92
fragment37622	92
fragment5070	92
fragment4714	92
fragment5190	92
fragment5195	92
fragment5193	92
fragment5187	92
fragment5189	92
fragment5078	92
fragment5081	92
fragment5149	92
fragment4725	92
fragment4718	92
fragment5170	92
fragment4728	92
fragment4729	92
fragment4727	92
fragment4723	92
fragment4722	92
fragment4716	92
fragment4717	92
fragment5226	92
fragment5012	93
fragment4874	93
fragment4883	93
fragment2579	93
fragment4990	93
fragment4647	93
fragment4648	93
fragment6430	93
fragment4880	93
fragment4881	93
fragment5014	93
fragment5016	93
fragment4993	93
fragment4994	93
fragment4674	94
fragment4645	94
fragment4962	94
fragment4961	94
fragment4830	94
fragment4828	94
fragment5011	94
fragment4908	94
fragment4665	94
fragment5140	94
fragment5139	94
fragment5145	94
fragment4757	94
fragment5137	94
fragment5144	94
fragment5143	94
fragment4663	94
fragment5009	94
fragment5095	94
fragment5004	94
fragment5007	94
fragment5005	94
fragment4654	94
fragment4960	94
fragment4950	94
fragment5204	94
fragment5047	94
fragment5044	94
fragment4754	94
fragment5165	94
fragment5006	94
fragment5003	94
fragment5180	94
fragment27046	94
fragment4697	94
fragment4701	94
fragment4712	94
fragment4691	94
fragment4703	94
fragment4739	95
fragment5019	95
fragment4737	95
fragment10627	95
fragment5206	95
fragment4856	95
fragment5131	95
fragment5134	95
fragment5135	95
fragment5132	95
fragment5021	95
fragment5031	95
fragment4983	95
fragment5222	95
fragment4671	95
fragment4646	95
fragment5056	95
fragment4863	95
fragment4672	95
fragment5148	95
fragment4987	95
fragment4975	95
fragment5198	95
fragment5059	95
fragment4827	95
fragment4982	95
fragment4984	95
fragment4878	95
fragment4870	95
fragment4871	95
fragment5082	95
fragment4971	95
fragment5062	95
fragment4876	95
fragment5109	95
fragment4868	95
fragment4867	95
fragment4972	95
fragment4979	95
fragment4976	95
fragment4978	95
fragment4980	95
fragment4981	95
fragment4835	96
fragment4834	96
fragment2587	96
fragment4833	96
fragment5235	96
fragment4537	97
fragment4533	97
fragment4544	97
fragment5212	97
fragment4541	97
fragment4524	97
fragment4519	97
fragment5209	98
fragment5208	98
fragment4528	98
fragment4527	98
fragment4530	98
fragment4521	98
fragment4520	98
fragment38193	99
fragment6431	99
fragment4967	99
fragment4969	99
fragment4965	99
fragment4862	99
fragment4964	99
fragment4796	99
fragment4795	99
fragment5119	99
fragment5115	99
fragment5117	99
fragment5111	99
fragment4785	100
fragment4784	100
fragment4640	100
fragment4747	100
fragment4775	100
fragment4774	100
fragment4779	100
fragment4790	100
fragment4547	100
fragment6142	100
fragment5034	100
fragment4841	100
fragment4838	100
fragment5162	100
fragment5033	100
fragment5035	100
fragment5024	100
fragment5163	100
fragment4614	100
fragment4625	100
fragment4675	100
fragment4684	100
fragment4636	100
fragment4619	100
fragment4635	100
fragment4677	100
fragment4676	100
fragment4678	100
fragment5026	100
fragment5161	100
fragment4688	100
fragment5029	100
fragment4631	100
fragment4627	100
fragment4618	100
fragment4617	100
fragment4632	100
fragment4629	100
fragment4679	100
fragment4681	100
fragment4683	100
fragment2599	101
fragment7763	101
fragment7716	101
fragment7717	101
fragment7772	101
fragment7771	101
fragment7762	101
fragment7765	101
fragment4624	101
fragment15438	101
fragment2314	102
fragment2316	102
fragment7948	102
fragment7914	102
fragment7947	102
fragment2318	103
fragment4588	103
fragment4589	103
fragment5032	103
fragment4539	103
fragment4692	103
fragment4693	103
fragment7813	104
fragment7812	104
fragment7985	104
fragment7984	104
fragment38165	104
fragment38162	104
fragment7966	104
fragment7964	104
fragment7960	104
fragment7957	105
fragment7811	105
fragment7928	105
fragment7992	105
fragment8500	105
fragment7978	105
fragment4518	105
fragment7878	105
fragment7862	105
fragment7863	105
fragment7981	105
fragment7980	105
fragment7877	105
fragment7880	105
fragment7879	105
fragment7815	106
fragment7803	106
fragment7840	106
fragment7795	106
fragment8002	106
fragment7994	106
fragment8009	106
fragment7806	106
fragment7807	106
fragment7999	106
fragment7657	106
fragment7808	106
fragment7751	106
fragment7837	106
fragment7838	106
fragment8000	106
fragment7785	106
fragment7835	106
fragment7816	106
fragment7875	106
fragment7754	106
fragment7969	106
