SequenceName	ClusterNumber
fragment6644	64
fragment8526	64
fragment8522	64
fragment6401	64
fragment37668	64
fragment6506	64
fragment8515	64
fragment37690	64
fragment7260	64
fragment6054	64
fragment5957	64
fragment6614	64
fragment6642	64
fragment7266	64
fragment6640	64
fragment6405	64
fragment6108	64
fragment7256	64
fragment606	64
fragment6101	64
fragment4894	64
fragment6606	64
fragment6276	64
fragment6350	64
fragment6504	64
fragment6668	64
fragment2706	64
fragment6336	64
fragment7245	64
fragment6282	64
fragment6351	64
fragment24307	64
fragment7253	64
fragment6507	64
fragment6505	64
fragment5701	64
fragment7347	64
fragment8514	64
fragment6311	64
fragment6343	64
fragment6279	64
fragment6509	64
fragment6347	64
fragment6106	64
fragment37713	64
fragment6357	64
fragment6325	64
fragment8510	64
fragment4855	64
fragment20826	64
fragment12814	64
fragment6348	64
fragment7339	64
fragment7340	64
fragment37686	64
fragment6361	64
fragment6333	64
fragment3391	64
fragment631	64
fragment8444	64
fragment6321	64
fragment37699	64
fragment6102	64
fragment5962	64
fragment7478	64
fragment7117	64
fragment6416	64
fragment2561	64
fragment37685	64
fragment6942	64
fragment6047	64
fragment6408	64
fragment6052	64
fragment7248	64
fragment7442	64
fragment7391	64
fragment6337	64
fragment6341	64
fragment6363	64
fragment37665	64
fragment5406	64
fragment37674	64
fragment37675	64
fragment5695	64
fragment38072	64
fragment37667	64
fragment6295	64
fragment6386	64
fragment6344	64
fragment7338	64
fragment6609	65
fragment7758	65
fragment7744	65
fragment5411	65
fragment6294	65
fragment22125	65
fragment8914	65
fragment6749	65
fragment6618	65
fragment6515	65
fragment5421	65
fragment7775	65
fragment6271	65
fragment6916	65
fragment6835	65
fragment6701	65
fragment6617	65
fragment8517	65
fragment6703	65
fragment7277	65
fragment6541	65
fragment6485	65
fragment6489	65
fragment8528	65
fragment6702	65
fragment5410	65
fragment5408	65
fragment6490	65
fragment6770	65
fragment6802	65
fragment8530	65
fragment8908	65
fragment7264	65
fragment37677	65
fragment20883	65
fragment6116	65
fragment37692	65
fragment6824	65
fragment6066	65
fragment6786	65
fragment8531	65
fragment6875	65
fragment6437	65
fragment6493	65
fragment6516	65
fragment5413	65
fragment6788	65
fragment6782	65
fragment7273	65
fragment6808	65
fragment6784	65
fragment7280	65
fragment6833	65
fragment7344	65
fragment6551	65
fragment6057	65
fragment6056	65
fragment6779	65
fragment6917	65
fragment20565	65
fragment20365	65
fragment6818	65
fragment7402	65
fragment7350	65
fragment6073	65
fragment6879	65
fragment6727	65
fragment6747	65
fragment6745	65
fragment6695	65
fragment6757	65
fragment37679	65
fragment3010	65
fragment30144	65
fragment7444	65
fragment6883	65
fragment6828	65
fragment6925	65
fragment6724	65
fragment5899	65
fragment6731	65
fragment6746	65
fragment5420	65
fragment6743	65
fragment6707	65
fragment6849	65
fragment6411	65
fragment6712	65
fragment6870	65
fragment1604	65
fragment6893	65
fragment6885	65
fragment6872	65
fragment6859	65
fragment6868	65
fragment6127	65
fragment6848	65
fragment7401	65
fragment7279	65
fragment6718	65
fragment6863	65
fragment6864	65
fragment6690	65
fragment7337	65
fragment6065	65
fragment6721	65
