SequenceName	ClusterNumber
fragment4678	43
fragment5026	43
fragment5161	43
fragment4688	43
fragment5029	43
fragment4631	43
fragment4627	43
fragment4618	43
fragment4617	43
fragment4632	43
fragment4629	43
fragment4679	43
fragment4681	43
fragment4683	43
fragment2810	44
fragment10665	44
fragment10762	44
fragment1867	44
fragment1869	44
fragment10666	44
fragment10667	44
fragment10657	44
fragment7845	44
fragment7919	44
fragment10757	44
fragment10663	44
fragment10759	44
fragment10760	44
fragment2555	-1
fragment2554	45
fragment2553	45
fragment38238	-1
fragment38182	-1
fragment8112	46
fragment6840	46
fragment8117	46
fragment8200	46
fragment7215	46
fragment8119	46
fragment8121	46
fragment8212	46
fragment8199	46
fragment8128	46
fragment7743	46
fragment7216	46
fragment7069	46
fragment7024	46
fragment7029	46
fragment8113	46
fragment8202	46
fragment8213	46
fragment7046	46
fragment7223	46
fragment8197	46
fragment7661	46
