SequenceName	ClusterNumber
fragment3767	31
fragment3770	31
fragment3703	31
fragment1984	-1
fragment38100	-1
fragment37857	32
fragment2052	32
fragment2606	33
fragment37620	33
fragment2605	33
fragment38099	33
fragment37845	33
fragment37842	33
fragment1968	-1
fragment4349	34
fragment37853	34
fragment37924	35
fragment3839	35
fragment38084	35
fragment3913	35
fragment3982	35
fragment3980	35
fragment3921	35
fragment3787	35
fragment4094	35
fragment4095	35
fragment4096	35
fragment2692	35
fragment2691	35
fragment2693	35
fragment2694	35
fragment4093	35
fragment4092	35
fragment38206	-1
fragment38200	-1
fragment38205	-1
fragment8854	36
fragment8572	36
fragment8852	36
fragment38197	36
fragment8850	36
fragment8864	36
fragment8601	36
fragment8861	36
fragment8866	36
fragment8877	36
fragment8664	36
fragment4587	36
fragment8860	36
fragment8610	36
fragment8606	36
fragment8781	36
fragment8574	36
fragment8577	36
fragment8608	36
fragment8617	36
fragment8641	37
fragment8846	37
fragment8615	37
fragment8843	37
fragment8849	37
fragment8874	37
fragment8792	37
fragment8865	37
fragment4423	37
fragment4411	37
fragment8862	37
fragment8612	37
fragment3777	37
fragment3779	37
fragment3734	37
fragment3730	37
fragment3731	37
fragment8666	38
fragment8637	38
fragment8841	38
fragment8788	38
fragment8787	38
fragment8591	38
fragment3727	38
fragment8620	38
fragment8578	38
fragment8645	38
fragment8646	38
fragment8659	38
fragment8661	38
fragment8836	38
fragment8647	38
fragment3738	38
fragment8650	38
fragment8580	38
fragment8597	38
fragment8588	38
fragment8587	38
fragment8663	38
fragment8640	38
fragment8649	38
fragment8669	38
fragment8632	38
fragment8594	38
fragment8623	38
fragment2300	38
fragment8628	38
fragment8644	38
fragment8582	38
fragment8581	38
fragment8634	38
fragment8648	38
fragment8658	38
fragment8592	38
fragment8584	38
fragment4414	39
fragment3741	39
fragment4413	39
fragment3742	39
fragment3814	40
fragment3813	40
fragment3818	40
fragment3841	40
fragment3829	40
fragment3831	40
fragment3855	40
fragment3856	40
fragment38195	40
fragment3834	40
fragment3825	40
fragment3849	40
fragment3824	40
fragment3820	40
fragment3826	40
fragment3862	40
fragment3852	40
fragment3851	40
fragment3848	40
fragment4061	41
fragment4105	41
fragment4121	41
fragment4033	41
fragment4110	41
fragment4111	41
fragment4102	41
fragment4036	41
fragment4103	41
fragment4112	41
fragment4071	41
fragment1479	41
fragment1440	41
fragment4115	41
fragment4068	41
fragment4067	41
fragment4100	41
fragment4099	41
fragment4045	41
fragment4104	41
fragment4057	41
fragment4049	41
fragment4043	41
fragment4025	41
fragment4039	41
fragment4038	41
fragment4028	41
fragment4050	41
fragment3997	42
fragment3998	42
fragment4074	42
fragment4073	42
fragment4080	42
fragment4079	42
fragment4027	42
fragment4002	42
fragment4007	42
fragment3797	42
fragment3798	42
fragment3999	42
fragment4003	42
fragment3751	42
fragment4097	42
fragment4010	42
fragment4106	42
fragment4108	42
fragment3794	42
fragment3884	42
fragment4098	42
fragment4014	42
fragment4085	42
fragment3803	42
fragment4086	42
fragment3924	42
fragment3783	42
fragment4090	42
fragment3802	42
fragment3806	42
fragment3886	42
fragment3885	42
fragment3868	42
fragment4087	42
fragment4089	42
fragment3869	42
fragment3900	42
fragment3870	42
fragment2560	42
fragment3872	42
fragment3879	42
fragment3880	42
fragment3887	42
fragment3991	42
fragment3877	42
fragment3882	42
fragment3866	42
fragment3867	42
fragment3893	42
fragment3881	42
fragment4075	43
fragment4123	43
fragment8835	43
fragment8808	43
fragment4077	43
fragment8801	43
fragment8829	43
fragment4076	43
fragment4078	43
fragment8888	43
fragment8890	43
fragment8884	43
fragment8885	43
fragment8807	43
fragment8871	43
fragment8833	43
fragment8813	43
fragment8803	43
fragment8822	43
fragment8815	43
fragment8831	43
fragment8799	43
fragment8802	43
fragment8785	43
fragment8798	43
fragment8795	43
fragment8797	43
fragment4281	44
fragment4280	44
fragment1993	44
fragment3972	44
fragment1955	44
fragment2056	44
fragment2210	44
fragment3966	44
fragment3983	44
fragment3952	44
fragment3929	44
fragment3932	44
fragment3928	44
fragment3948	44
fragment3967	44
fragment3974	44
fragment3956	44
fragment3949	44
fragment3950	44
fragment3939	44
fragment3942	44
fragment3963	44
fragment3954	44
fragment3945	44
fragment3953	44
fragment3955	44
fragment3970	44
fragment3959	44
fragment10496	45
fragment3209	45
fragment2657	45
fragment3480	45
fragment2648	45
fragment2653	45
fragment2654	45
fragment2651	45
fragment38218	-1
fragment4273	46
fragment4134	46
fragment3167	46
fragment3166	46
fragment2532	46
