SequenceName	ClusterNumber
fragment12213	6
fragment12210	6
fragment12215	6
fragment12196	6
fragment12260	6
fragment24630	6
fragment24629	6
fragment28087	6
fragment37042	6
fragment37129	6
fragment22588	6
fragment23484	6
fragment13231	6
fragment13229	6
fragment4351	6
fragment4355	6
fragment29966	6
fragment29932	6
fragment23552	6
fragment23539	6
fragment23542	6
fragment13377	6
fragment12211	6
fragment12219	6
fragment12217	6
fragment12216	6
fragment33480	6
fragment23960	6
fragment14794	6
fragment13350	6
fragment33097	6
fragment27125	6
fragment32741	6
fragment32205	6
fragment13213	6
fragment13211	6
fragment17310	6
fragment17311	6
fragment17237	6
fragment29195	6
fragment37180	6
fragment37169	6
fragment37174	6
fragment37124	6
fragment36745	6
fragment29823	6
fragment31461	6
fragment22579	6
fragment22576	6
fragment23485	6
fragment23481	6
fragment23512	6
fragment23511	6
fragment29943	6
fragment29956	6
fragment22320	6
fragment22322	6
fragment23557	6
fragment13359	6
fragment13378	6
fragment13354	6
fragment13353	6
fragment13376	6
fragment22708	6
fragment14781	6
fragment22616	6
fragment22315	6
fragment27585	6
fragment27588	6
fragment3587	6
fragment3588	6
fragment12367	6
fragment30508	6
fragment27166	6
fragment27157	6
fragment27135	6
fragment12075	6
fragment29203	6
fragment1039	6
fragment12606	6
fragment37181	6
fragment37188	6
fragment37058	6
fragment37164	6
fragment37162	6
fragment37134	6
fragment37135	6
fragment36686	6
fragment36989	6
fragment2796	6
fragment29826	6
fragment29796	6
fragment23486	6
fragment23479	6
fragment23500	6
fragment12947	6
fragment12949	6
fragment27319	6
fragment33435	6
fragment31568	6
fragment28769	6
fragment23537	6
fragment22317	6
fragment22333	6
fragment23558	6
fragment13372	6
fragment13371	6
fragment23938	6
fragment15301	6
fragment9765	6
fragment14785	6
fragment14787	6
fragment22618	6
fragment23	6
fragment13356	6
fragment13367	6
fragment23840	6
fragment23788	6
fragment23787	6
fragment23789	6
fragment27578	6
fragment30648	6
fragment11997	6
fragment30451	6
fragment30445	6
fragment14150	6
fragment13847	6
fragment13848	6
fragment27112	6
fragment27163	6
fragment5880	6
fragment27123	6
fragment27131	6
fragment27128	6
fragment29186	6
fragment37059	6
fragment36741	6
fragment36681	6
fragment36839	6
fragment36775	6
fragment36852	6
fragment31656	6
fragment29824	6
fragment29830	6
fragment29822	6
fragment30130	6
fragment31465	6
fragment29663	6
fragment29672	6
fragment13217	6
fragment12087	6
fragment23495	6
fragment32919	6
fragment32921	6
fragment13223	6
fragment13275	6
fragment31619	6
fragment27774	6
fragment27773	6
fragment1889	6
fragment29981	6
fragment29985	6
fragment36540	6
fragment29927	6
fragment22713	6
fragment23560	6
fragment14593	6
