SequenceName	ClusterNumber
fragment26995	15
fragment26993	15
fragment37582	15
fragment26771	15
fragment29971	15
fragment23563	15
fragment23544	15
fragment34662	15
fragment34657	15
fragment22897	15
fragment22894	15
fragment23574	15
fragment23069	15
fragment16	15
fragment23833	15
fragment8274	15
fragment13407	15
fragment22295	15
fragment30546	15
fragment30527	15
fragment30535	15
fragment30886	15
fragment30849	15
fragment31324	15
fragment30550	15
fragment30560	15
fragment31249	15
fragment30486	15
fragment30481	15
fragment31217	15
fragment30462	15
fragment30458	15
fragment13973	15
fragment32823	15
fragment33570	15
fragment27190	15
fragment27111	15
fragment27168	15
fragment33406	15
fragment33407	15
fragment27115	15
fragment27110	15
fragment30839	15
fragment30836	15
fragment31257	15
fragment31256	15
fragment31284	15
fragment31273	15
fragment33403	15
fragment33404	15
fragment27960	15
fragment32647	15
fragment33111	15
fragment12927	15
fragment13081	15
fragment34540	15
fragment34539	15
fragment11144	15
fragment28981	15
fragment12279	15
fragment33088	15
fragment33085	15
fragment21698	15
fragment18456	15
fragment18454	15
fragment20673	15
fragment20396	15
fragment19929	15
fragment34758	15
fragment34757	15
fragment18461	15
fragment18541	15
fragment11538	15
fragment20463	15
