SequenceName	ClusterNumber
fragment5149	7
fragment4725	7
fragment4718	7
fragment5170	7
fragment4728	7
fragment2604	7
fragment5089	7
fragment4947	7
fragment5121	7
fragment4907	7
fragment6316	7
fragment4936	7
fragment5245	7
fragment4697	7
fragment4701	7
fragment4712	7
fragment6321	7
fragment37699	7
fragment6102	7
fragment5962	7
fragment7478	7
fragment7117	7
fragment6870	7
fragment1604	7
fragment6893	7
fragment6885	7
fragment6872	7
fragment6859	7
fragment6868	7
fragment6127	7
fragment4729	7
fragment4727	7
fragment4723	7
fragment4722	7
fragment4716	7
fragment4937	7
fragment5098	7
fragment4901	7
fragment5240	7
fragment4810	7
fragment4906	7
fragment4939	7
fragment4691	7
fragment4703	7
fragment6416	7
fragment2561	7
fragment37685	7
fragment6942	7
fragment6047	7
fragment6848	7
fragment7401	7
fragment4717	7
fragment5226	7
fragment9563	7
fragment6428	7
fragment4653	7
fragment4910	7
fragment5241	7
fragment6408	7
fragment6052	7
fragment7248	7
fragment7442	7
fragment7279	7
fragment6718	7
fragment5122	7
fragment4652	7
fragment5243	7
fragment4926	7
fragment4923	7
fragment5244	7
fragment7391	7
fragment6337	7
fragment6341	7
fragment6863	7
fragment6864	7
fragment5242	7
fragment4921	7
fragment4920	7
fragment5179	7
fragment4925	7
fragment5061	7
fragment4933	7
fragment6363	7
fragment6690	7
fragment7337	7
fragment4918	7
fragment6065	7
fragment6721	7
fragment4885	7
fragment37665	7
fragment7270	7
fragment8529	7
fragment10568	7
fragment4886	7
fragment5406	7
fragment37674	7
fragment37675	7
fragment5695	7
fragment7777	7
fragment7778	7
fragment5177	7
fragment38072	7
fragment37667	7
fragment6295	7
fragment4958	7
fragment6386	7
fragment37897	7
fragment6344	7
fragment7338	7
fragment5091	7
fragment4919	7
fragment3697	8
fragment3691	8
fragment37925	8
fragment6984	8
fragment7884	8
fragment7659	8
fragment8537	8
fragment7554	8
fragment1886	8
fragment38187	8
fragment38188	8
fragment2810	8
fragment5724	8
fragment5723	8
fragment5431	8
fragment8091	8
fragment8090	8
fragment10690	8
fragment4621	8
fragment10744	8
fragment7550	8
fragment7511	8
fragment10665	8
fragment10762	8
fragment1867	8
fragment1869	8
fragment7864	8
fragment2047	8
fragment7492	8
fragment5543	8
fragment5432	8
fragment5429	8
fragment7952	8
fragment10683	8
fragment10666	8
fragment10667	8
fragment10657	8
fragment7004	8
fragment7918	8
fragment7915	8
fragment8007	8
fragment8104	8
fragment5316	8
fragment7163	8
fragment7916	8
fragment8006	8
fragment10698	8
fragment8112	8
fragment8100	8
fragment7989	8
fragment8175	8
fragment7830	8
fragment7821	8
fragment7845	8
fragment7919	8
fragment10757	8
fragment7815	8
fragment5486	8
fragment5467	8
fragment5303	8
fragment7197	8
fragment8545	8
fragment7149	8
fragment7165	8
fragment7995	8
fragment7997	8
fragment7993	8
fragment10733	8
fragment10750	8
fragment6840	8
fragment8117	8
fragment7512	8
fragment6981	8
fragment8097	8
fragment8207	8
fragment10663	8
fragment7851	8
fragment8224	8
fragment7861	8
fragment7802	8
fragment7177	8
fragment5548	8
fragment8376	8
fragment5311	8
fragment7199	8
fragment7167	8
fragment7180	8
fragment8017	8
fragment10704	8
fragment10763	8
fragment2323	8
fragment2325	8
fragment8200	8
fragment7215	8
fragment8119	8
fragment8121	8
fragment4575	8
fragment5218	8
fragment7516	8
fragment38182	8
fragment7943	8
fragment8211	8
fragment8209	8
fragment5363	8
fragment6975	8
fragment5337	8
fragment10759	8
fragment10760	8
fragment7803	8
fragment7813	8
fragment7812	8
fragment7840	8
fragment7795	8
fragment7853	8
fragment7854	8
fragment7828	8
fragment7825	8
fragment7790	8
fragment5461	8
fragment5460	8
fragment5526	8
fragment8369	8
fragment8367	8
fragment8358	8
fragment8359	8
fragment5465	8
fragment5539	8
fragment8416	8
fragment5549	8
fragment5428	8
fragment5280	8
fragment5300	8
fragment7191	8
fragment10768	8
fragment10694	8
fragment8212	8
fragment8199	8
fragment8128	8
fragment4571	8
fragment6439	8
fragment5536	8
fragment5529	8
fragment7938	8
fragment5358	8
fragment5356	8
fragment5353	8
fragment7615	8
fragment8254	8
fragment10661	8
fragment8002	8
fragment7994	8
fragment8009	8
fragment7985	8
fragment7984	8
fragment7806	8
fragment7807	8
fragment7870	8
fragment8433	8
fragment5554	8
fragment2555	8
fragment5397	8
fragment5312	8
fragment7479	8
fragment8026	8
fragment10685	8
fragment10745	8
fragment10753	8
fragment2322	8
fragment10740	8
fragment10741	8
fragment10742	8
fragment10695	8
fragment10707	8
fragment7743	8
fragment7216	8
fragment7069	8
fragment7024	8
fragment7029	8
fragment7923	8
fragment7924	8
fragment7922	8
fragment7921	8
fragment7515	8
fragment5360	8
fragment7605	8
fragment7617	8
fragment7625	8
fragment10642	8
fragment5342	8
fragment7999	8
fragment7657	8
fragment7808	8
fragment38165	8
fragment38162	8
fragment7966	8
fragment7751	8
fragment7837	8
fragment7838	8
fragment7799	8
fragment7968	8
fragment7855	8
fragment8306	8
fragment5553	8
fragment5552	8
fragment2554	8
fragment2553	8
fragment5470	8
fragment5301	8
fragment5322	8
fragment6686	8
fragment7192	8
fragment8073	8
fragment8067	8
fragment8071	8
fragment10675	8
fragment10686	8
fragment10660	8
fragment8113	8
fragment8202	8
fragment8213	8
fragment7046	8
fragment4568	8
fragment5216	8
fragment4578	8
fragment7513	8
fragment7941	8
fragment7940	8
fragment7929	8
fragment5359	8
fragment5344	8
fragment7648	8
fragment8000	8
fragment7785	8
fragment7835	8
fragment7816	8
fragment7875	8
fragment7964	8
fragment7960	8
fragment7754	8
fragment8270	8
fragment7792	8
fragment7789	8
fragment7787	8
fragment7798	8
fragment7796	8
fragment7957	8
fragment7811	8
fragment7958	8
fragment7859	8
fragment5537	8
fragment5538	8
fragment5527	8
fragment8404	8
fragment8431	8
fragment5469	8
fragment8072	8
fragment8074	8
fragment8062	8
fragment8036	8
fragment10723	8
fragment10724	8
fragment10735	8
fragment7223	8
fragment8197	8
fragment7661	8
fragment8176	8
fragment5214	8
fragment7937	8
fragment7622	8
fragment7969	8
fragment7970	8
fragment7750	8
fragment7805	8
fragment8384	8
fragment8361	8
fragment8364	8
fragment5532	8
fragment7175	8
fragment8489	8
fragment8481	8
fragment5474	8
fragment8024	8
fragment8063	8
fragment8221	8
fragment10726	8
fragment10769	8
fragment8189	8
fragment8299	8
fragment37725	8
fragment8132	8
fragment4558	8
fragment7574	8
fragment7905	8
fragment7931	8
fragment7934	8
fragment7587	8
fragment7753	8
fragment7867	8
fragment7889	8
fragment7786	8
fragment7791	8
fragment7928	8
fragment7992	8
fragment8500	8
fragment7978	8
fragment4518	8
fragment8381	8
fragment5473	8
fragment5483	8
fragment8042	8
fragment10718	8
fragment10754	8
fragment10722	8
fragment10734	8
fragment10737	8
fragment7209	8
fragment7226	8
fragment7227	8
fragment8242	8
fragment8122	8
fragment8123	8
fragment8168	8
fragment8172	8
fragment8130	8
fragment7074	8
fragment7087	8
fragment7102	8
fragment4557	8
fragment7902	8
fragment7903	8
fragment7627	8
fragment7749	8
fragment7748	8
fragment7869	8
fragment7848	8
fragment7878	8
fragment7862	8
fragment7863	8
fragment7981	8
fragment7980	8
fragment5521	8
fragment8382	8
fragment5501	8
fragment36489	8
fragment8452	8
fragment8070	8
